x,y,depth
280,254,0.1849
284,254,0.1920
288,254,0.2174
292,254,0.2615
296,254,0.3287
300,254,0.4206
304,254,0.5261
308,254,0.6191
312,254,0.6699
316,254,0.6594
320,254,0.5890
324,254,0.4799
328,254,0.3681
332,254,0.2856
336,254,0.2455
340,254,0.2365
344,254,0.2369
348,254,0.2303
352,254,0.2126
356,254,0.1873
360,254,0.1603
364,254,0.1357
368,254,0.1152
372,254,0.1009
376,254,0.0997
380,254,0.1256
384,254,0.1909
388,254,0.2916
392,254,0.4018
396,254,0.4903
400,254,0.5396
404,254,0.5668
408,254,0.6033
412,254,0.6642
416,254,0.7373
420,254,0.7900
424,254,0.7916
428,254,0.7237
432,254,0.5904
436,254,0.4249
440,254,0.2746
444,254,0.1766
448,254,0.1392
452,254,0.1672
456,254,0.2664
460,254,0.4225
464,254,0.5676
468,254,0.6147
472,254,0.5290
476,254,0.3607
480,254,0.1956
484,254,0.0860
488,254,0.0331
492,254,0.0138
496,254,0.0083
500,254,0.0084
504,254,0.0087
508,254,0.0095
512,254,0.0107
516,254,0.0121
520,254,0.0141
524,254,0.0168
528,254,0.0198
532,254,0.0220
536,254,0.0229
540,254,0.0226
544,254,0.0216
548,254,0.0199
552,254,0.0181
556,254,0.0172
560,254,0.0180
564,254,0.0196
568,254,0.0207
572,254,0.0202
576,254,0.0185
580,254,0.0171
584,254,0.0171
588,254,0.0191
592,254,0.0224
596,254,0.0254
600,254,0.0268
604,254,0.0268
608,254,0.0266
612,254,0.0270
616,254,0.0281
620,254,0.0290
624,254,0.0290
628,254,0.0280
632,254,0.0266
636,254,0.0256
0,255,0.2370
4,255,0.2298
8,255,0.2136
12,255,0.1987
16,255,0.1915
20,255,0.1894
24,255,0.1863
28,255,0.1783
32,255,0.1675
36,255,0.1596
40,255,0.1592
44,255,0.1657
48,255,0.1739
52,255,0.1775
56,255,0.1750
60,255,0.1702
64,255,0.1692
68,255,0.1756
72,255,0.1915
76,255,0.2184
80,255,0.2579
84,255,0.3060
88,255,0.3522
92,255,0.3849
96,255,0.4005
100,255,0.4034
104,255,0.3993
108,255,0.3892
112,255,0.3730
116,255,0.3526
120,255,0.3313
124,255,0.3108
128,255,0.2915
132,255,0.2750
136,255,0.2639
140,255,0.2600
144,255,0.2621
148,255,0.2655
152,255,0.2640
156,255,0.2535
160,255,0.2351
164,255,0.2129
168,255,0.1912
172,255,0.1718
176,255,0.1553
180,255,0.1431
184,255,0.1380
188,255,0.1424
192,255,0.1573
196,255,0.1800
200,255,0.2039
204,255,0.2209
208,255,0.2263
212,255,0.2207
216,255,0.2078
220,255,0.1911
224,255,0.1746
228,255,0.1626
232,255,0.1592
236,255,0.1670
240,255,0.1886
244,255,0.2277
248,255,0.2854
252,255,0.3518
256,255,0.4026
260,255,0.4124
264,255,0.3749
268,255,0.3089
272,255,0.2441
276,255,0.2009
280,255,0.1846
284,255,0.1912
288,255,0.2170
292,255,0.2621
296,255,0.3302
300,255,0.4231
304,255,0.5301
308,255,0.6263
312,255,0.6822
316,255,0.6769
320,255,0.6087
324,255,0.4976
328,255,0.3798
332,255,0.2895
336,255,0.2419
340,255,0.2276
344,255,0.2259
348,255,0.2201
352,255,0.2047
356,255,0.1818
360,255,0.1567
364,255,0.1331
368,255,0.1128
372,255,0.0978
376,255,0.0952
380,255,0.1186
384,255,0.1809
388,255,0.2794
392,255,0.3895
396,255,0.4812
400,255,0.5355
404,255,0.5669
408,255,0.6053
412,255,0.6656
416,255,0.7368
420,255,0.7875
424,255,0.7877
428,255,0.7197
432,255,0.5875
436,255,0.4237
440,255,0.2749
444,255,0.1774
448,255,0.1398
452,255,0.1668
456,255,0.2647
460,255,0.4201
464,255,0.5659
468,255,0.6148
472,255,0.5307
476,255,0.3629
480,255,0.1972
484,255,0.0867
488,255,0.0332
492,255,0.0137
496,255,0.0081
500,255,0.0083
504,255,0.0087
508,255,0.0096
512,255,0.0109
516,255,0.0124
520,255,0.0144
524,255,0.0172
528,255,0.0201
532,255,0.0221
536,255,0.0228
540,255,0.0224
544,255,0.0214
548,255,0.0198
552,255,0.0179
556,255,0.0170
560,255,0.0176
564,255,0.0191
568,255,0.0201
572,255,0.0195
576,255,0.0179
580,255,0.0165
584,255,0.0168
588,255,0.0191
592,255,0.0225
596,255,0.0254
600,255,0.0266
604,255,0.0264
608,255,0.0260
612,255,0.0266
616,255,0.0279
620,255,0.0292
624,255,0.0296
628,255,0.0291
632,255,0.0281
636,255,0.0272
0,256,0.2374
4,256,0.2302
8,256,0.2141
12,256,0.1998
16,256,0.1936
20,256,0.1929
24,256,0.1909
28,256,0.1833
32,256,0.1719
36,256,0.1627
40,256,0.1608
44,256,0.1662
48,256,0.1736
52,256,0.1772
56,256,0.1752
60,256,0.1712
64,256,0.1706
68,256,0.1770
72,256,0.1924
76,256,0.2185
80,256,0.2569
84,256,0.3040
88,256,0.3495
92,256,0.3818
96,256,0.3975
100,256,0.4007
104,256,0.3971
108,256,0.3873
112,256,0.3710
116,256,0.3500
120,256,0.3278
124,256,0.3066
128,256,0.2871
132,256,0.2707
136,256,0.2600
140,256,0.2567
144,256,0.2594
148,256,0.2628
152,256,0.2607
156,256,0.2492
160,256,0.2298
164,256,0.2071
168,256,0.1857
172,256,0.1669
176,256,0.1514
180,256,0.1402
184,256,0.1357
188,256,0.1402
192,256,0.1547
196,256,0.1767
200,256,0.1997
204,256,0.2159
208,256,0.2209
212,256,0.2152
216,256,0.2027
220,256,0.1870
224,256,0.1717
228,256,0.1607
232,256,0.1577
236,256,0.1656
240,256,0.1866
244,256,0.2245
248,256,0.2808
252,256,0.3464
256,256,0.3985
260,256,0.4115
264,256,0.3774
268,256,0.3131
272,256,0.2477
276,256,0.2025
280,256,0.1845
284,256,0.1905
288,256,0.2167
292,256,0.2629
296,256,0.3323
300,256,0.4262
304,256,0.5346
308,256,0.6334
312,256,0.6937
316,256,0.6929
320,256,0.6269
324,256,0.5141
328,256,0.3909
332,256,0.2933
336,256,0.2386
340,256,0.2191
344,256,0.2152
348,256,0.2099
352,256,0.1966
356,256,0.1761
360,256,0.1529
364,256,0.1305
368,256,0.1104
372,256,0.0949
376,256,0.0908
380,256,0.1119
384,256,0.1712
388,256,0.2673
392,256,0.3773
396,256,0.4720
400,256,0.5314
404,256,0.5675
408,256,0.6080
412,256,0.6678
416,256,0.7370
420,256,0.7854
424,256,0.7840
428,256,0.7157
432,256,0.5848
436,256,0.4229
440,256,0.2757
444,256,0.1789
448,256,0.1408
452,256,0.1665
456,256,0.2629
460,256,0.4172
464,256,0.5632
468,256,0.6138
472,256,0.5316
476,256,0.3646
480,256,0.1987
484,256,0.0875
488,256,0.0334
492,256,0.0137
496,256,0.0080
500,256,0.0083
504,256,0.0088
508,256,0.0098
512,256,0.0111
516,256,0.0128
520,256,0.0149
524,256,0.0176
528,256,0.0204
532,256,0.0223
536,256,0.0228
540,256,0.0223
544,256,0.0213
548,256,0.0197
552,256,0.0179
556,256,0.0168
560,256,0.0173
564,256,0.0186
568,256,0.0195
572,256,0.0189
576,256,0.0173
580,256,0.0161
584,256,0.0166
588,256,0.0190
592,256,0.0225
596,256,0.0253
600,256,0.0263
604,256,0.0259
608,256,0.0254
612,256,0.0260
616,256,0.0275
620,256,0.0292
624,256,0.0301
628,256,0.0301
632,256,0.0294
636,256,0.0288
0,257,0.2371
4,257,0.2299
8,257,0.2141
12,257,0.2002
16,257,0.1950
20,257,0.1956
24,257,0.1949
28,257,0.1879
32,257,0.1762
36,257,0.1659
40,257,0.1627
44,257,0.1669
48,257,0.1737
52,257,0.1772
56,257,0.1758
60,257,0.1724
64,257,0.1723
68,257,0.1786
72,257,0.1934
76,257,0.2186
80,257,0.2560
84,257,0.3022
88,257,0.3468
92,257,0.3788
96,257,0.3945
100,257,0.3981
104,257,0.3949
108,257,0.3854
112,257,0.3689
116,257,0.3473
120,257,0.3245
124,257,0.3028
128,257,0.2832
132,257,0.2671
136,257,0.2570
140,257,0.2543
144,257,0.2574
148,257,0.2609
152,257,0.2582
156,257,0.2456
160,257,0.2250
164,257,0.2018
168,257,0.1804
172,257,0.1623
176,257,0.1477
180,257,0.1373
184,257,0.1333
188,257,0.1379
192,257,0.1519
196,257,0.1730
200,257,0.1950
204,257,0.2104
208,257,0.2148
212,257,0.2090
216,257,0.1971
220,257,0.1824
224,257,0.1684
228,257,0.1586
232,257,0.1565
236,257,0.1647
240,257,0.1855
244,257,0.2223
248,257,0.2771
252,257,0.3419
256,257,0.3950
260,257,0.4110
264,257,0.3804
268,257,0.3181
272,257,0.2521
276,257,0.2048
280,257,0.1848
284,257,0.1900
288,257,0.2165
292,257,0.2639
296,257,0.3348
300,257,0.4297
304,257,0.5391
308,257,0.6401
312,257,0.7040
316,257,0.7071
320,257,0.6431
324,257,0.5289
328,257,0.4011
332,257,0.2969
336,257,0.2355
340,257,0.2110
344,257,0.2047
348,257,0.1997
352,257,0.1883
356,257,0.1702
360,257,0.1489
364,257,0.1277
368,257,0.1079
372,257,0.0919
376,257,0.0865
380,257,0.1053
384,257,0.1617
388,257,0.2553
392,257,0.3650
396,257,0.4628
400,257,0.5276
404,257,0.5687
408,257,0.6117
412,257,0.6711
416,257,0.7382
420,257,0.7840
424,257,0.7808
428,257,0.7122
432,257,0.5826
436,257,0.4228
440,257,0.2774
444,257,0.1812
448,257,0.1426
452,257,0.1668
456,257,0.2611
460,257,0.4137
464,257,0.5597
468,257,0.6119
472,257,0.5317
476,257,0.3659
480,257,0.2001
484,257,0.0883
488,257,0.0338
492,257,0.0138
496,257,0.0081
500,257,0.0085
504,257,0.0090
508,257,0.0100
512,257,0.0114
516,257,0.0132
520,257,0.0154
524,257,0.0182
528,257,0.0209
532,257,0.0225
536,257,0.0228
540,257,0.0222
544,257,0.0212
548,257,0.0197
552,257,0.0179
556,257,0.0167
560,257,0.0170
564,257,0.0182
568,257,0.0189
572,257,0.0183
576,257,0.0167
580,257,0.0157
584,257,0.0164
588,257,0.0190
592,257,0.0225
596,257,0.0252
600,257,0.0259
604,257,0.0252
608,257,0.0246
612,257,0.0252
616,257,0.0269
620,257,0.0290
624,257,0.0304
628,257,0.0309
632,257,0.0306
636,257,0.0302
0,258,0.2361
4,258,0.2289
8,258,0.2133
12,258,0.1999
16,258,0.1957
20,258,0.1977
24,258,0.1983
28,258,0.1920
32,258,0.1801
36,258,0.1691
40,258,0.1647
44,258,0.1678
48,258,0.1740
52,258,0.1776
56,258,0.1767
60,258,0.1740
64,258,0.1742
68,258,0.1803
72,258,0.1945
76,258,0.2189
80,258,0.2553
84,258,0.3004
88,258,0.3443
92,258,0.3760
96,258,0.3918
100,258,0.3958
104,258,0.3929
108,258,0.3836
112,258,0.3669
116,258,0.3447
120,258,0.3213
124,258,0.2994
128,258,0.2800
132,258,0.2643
136,258,0.2547
140,258,0.2526
144,258,0.2562
148,258,0.2598
152,258,0.2565
156,258,0.2428
160,258,0.2210
164,258,0.1969
168,258,0.1754
172,258,0.1578
176,258,0.1441
180,258,0.1345
184,258,0.1310
188,258,0.1355
192,258,0.1489
196,258,0.1690
200,258,0.1900
204,258,0.2044
208,258,0.2083
212,258,0.2024
216,258,0.1910
220,258,0.1774
224,258,0.1649
228,258,0.1565
232,258,0.1556
236,258,0.1644
240,258,0.1851
244,258,0.2210
248,258,0.2745
252,258,0.3382
256,258,0.3921
260,258,0.4110
264,258,0.3841
268,258,0.3238
272,258,0.2573
276,258,0.2076
280,258,0.1854
284,258,0.1895
288,258,0.2164
292,258,0.2650
296,258,0.3373
300,258,0.4333
304,258,0.5435
308,258,0.6460
312,258,0.7127
316,258,0.7191
320,258,0.6569
324,258,0.5417
328,258,0.4099
332,258,0.3000
336,258,0.2325
340,258,0.2032
344,258,0.1946
348,258,0.1897
352,258,0.1800
356,258,0.1641
360,258,0.1448
364,258,0.1248
368,258,0.1055
372,258,0.0890
376,258,0.0824
380,258,0.0991
384,258,0.1526
388,258,0.2436
392,258,0.3530
396,258,0.4538
400,258,0.5241
404,258,0.5706
408,258,0.6164
412,258,0.6757
416,258,0.7404
420,258,0.7834
424,258,0.7782
428,258,0.7092
432,258,0.5810
436,258,0.4235
440,258,0.2801
444,258,0.1846
448,258,0.1453
452,258,0.1676
456,258,0.2594
460,258,0.4100
464,258,0.5556
468,258,0.6091
472,258,0.5311
476,258,0.3669
480,258,0.2013
484,258,0.0893
488,258,0.0342
492,258,0.0141
496,258,0.0083
500,258,0.0087
504,258,0.0093
508,258,0.0102
512,258,0.0117
516,258,0.0135
520,258,0.0159
524,258,0.0188
528,258,0.0214
532,258,0.0229
536,258,0.0229
540,258,0.0222
544,258,0.0212
548,258,0.0197
552,258,0.0179
556,258,0.0165
560,258,0.0167
564,258,0.0177
568,258,0.0184
572,258,0.0177
576,258,0.0162
580,258,0.0153
584,258,0.0162
588,258,0.0190
592,258,0.0225
596,258,0.0250
600,258,0.0255
604,258,0.0245
608,258,0.0237
612,258,0.0242
616,258,0.0261
620,258,0.0285
624,258,0.0304
628,258,0.0314
632,258,0.0316
636,258,0.0315
0,259,0.2344
4,259,0.2274
8,259,0.2119
12,259,0.1990
16,259,0.1956
20,259,0.1989
24,259,0.2009
28,259,0.1955
32,259,0.1838
36,259,0.1722
40,259,0.1670
44,259,0.1692
48,259,0.1748
52,259,0.1785
56,259,0.1781
60,259,0.1760
64,259,0.1764
68,259,0.1821
72,259,0.1957
76,259,0.2192
80,259,0.2546
84,259,0.2988
88,259,0.3419
92,259,0.3733
96,259,0.3893
100,259,0.3938
104,259,0.3914
108,259,0.3821
112,259,0.3652
116,259,0.3424
120,259,0.3186
124,259,0.2967
128,259,0.2776
132,259,0.2625
136,259,0.2535
140,259,0.2519
144,259,0.2560
148,259,0.2596
152,259,0.2558
156,259,0.2408
160,259,0.2176
164,259,0.1925
168,259,0.1707
172,259,0.1536
176,259,0.1405
180,259,0.1317
184,259,0.1286
188,259,0.1331
192,259,0.1458
196,259,0.1648
200,259,0.1846
204,259,0.1980
208,259,0.2013
212,259,0.1954
216,259,0.1845
220,259,0.1721
224,259,0.1611
228,259,0.1543
232,259,0.1548
236,259,0.1645
240,259,0.1854
244,259,0.2208
248,259,0.2729
252,259,0.3356
256,259,0.3901
260,259,0.4119
264,259,0.3887
268,259,0.3306
272,259,0.2633
276,259,0.2112
280,259,0.1865
284,259,0.1892
288,259,0.2162
292,259,0.2660
296,259,0.3398
300,259,0.4366
304,259,0.5472
308,259,0.6506
312,259,0.7194
316,259,0.7285
320,259,0.6680
324,259,0.5521
328,259,0.4173
332,259,0.3025
336,259,0.2296
340,259,0.1959
344,259,0.1849
348,259,0.1799
352,259,0.1718
356,259,0.1580
360,259,0.1407
364,259,0.1219
368,259,0.1030
372,259,0.0862
376,259,0.0784
380,259,0.0931
384,259,0.1438
388,259,0.2322
392,259,0.3411
396,259,0.4450
400,259,0.5210
404,259,0.5732
408,259,0.6222
412,259,0.6814
416,259,0.7438
420,259,0.7838
424,259,0.7764
428,259,0.7071
432,259,0.5805
436,259,0.4255
440,259,0.2841
444,259,0.1893
448,259,0.1491
452,259,0.1692
456,259,0.2580
460,259,0.4061
464,259,0.5509
468,259,0.6058
472,259,0.5300
476,259,0.3675
480,259,0.2026
484,259,0.0903
488,259,0.0349
492,259,0.0146
496,259,0.0086
500,259,0.0090
504,259,0.0096
508,259,0.0105
512,259,0.0120
516,259,0.0139
520,259,0.0164
524,259,0.0194
528,259,0.0220
532,259,0.0233
536,259,0.0232
540,259,0.0223
544,259,0.0213
548,259,0.0198
552,259,0.0179
556,259,0.0164
560,259,0.0164
564,259,0.0173
568,259,0.0180
572,259,0.0173
576,259,0.0158
580,259,0.0151
584,259,0.0162
588,259,0.0190
592,259,0.0225
596,259,0.0248
600,259,0.0249
604,259,0.0237
608,259,0.0226
612,259,0.0231
616,259,0.0251
620,259,0.0279
624,259,0.0303
628,259,0.0318
632,259,0.0324
636,259,0.0325
0,260,0.2322
4,260,0.2253
8,260,0.2100
12,260,0.1975
16,260,0.1949
20,260,0.1994
24,260,0.2027
28,260,0.1984
32,260,0.1870
36,260,0.1752
40,260,0.1693
44,260,0.1708
48,260,0.1760
52,260,0.1798
56,260,0.1800
60,260,0.1784
64,260,0.1789
68,260,0.1842
72,260,0.1969
76,260,0.2196
80,260,0.2540
84,260,0.2972
88,260,0.3396
92,260,0.3708
96,260,0.3871
100,260,0.3921
104,260,0.3901
108,260,0.3808
112,260,0.3635
116,260,0.3403
120,260,0.3162
124,260,0.2944
128,260,0.2760
132,260,0.2615
136,260,0.2532
140,260,0.2523
144,260,0.2567
148,260,0.2604
152,260,0.2559
156,260,0.2397
160,260,0.2149
164,260,0.1886
168,260,0.1663
172,260,0.1494
176,260,0.1371
180,260,0.1289
184,260,0.1263
188,260,0.1306
192,260,0.1427
196,260,0.1604
200,260,0.1789
204,260,0.1913
208,260,0.1940
212,260,0.1881
216,260,0.1778
220,260,0.1665
224,260,0.1572
228,260,0.1522
232,260,0.1542
236,260,0.1651
240,260,0.1864
244,260,0.2214
248,260,0.2723
252,260,0.3340
256,260,0.3890
260,260,0.4136
264,260,0.3942
268,260,0.3382
272,260,0.2703
276,260,0.2155
280,260,0.1879
284,260,0.1891
288,260,0.2159
292,260,0.2667
296,260,0.3417
300,260,0.4393
304,260,0.5499
308,260,0.6536
312,260,0.7239
316,260,0.7351
320,260,0.6762
324,260,0.5601
328,260,0.4230
332,260,0.3042
336,260,0.2266
340,260,0.1889
344,260,0.1757
348,260,0.1705
352,260,0.1637
356,260,0.1520
360,260,0.1365
364,260,0.1190
368,260,0.1005
372,260,0.0833
376,260,0.0745
380,260,0.0873
384,260,0.1353
388,260,0.2210
392,260,0.3294
396,260,0.4362
400,260,0.5181
404,260,0.5763
408,260,0.6289
412,260,0.6882
416,260,0.7482
420,260,0.7850
424,260,0.7754
428,260,0.7059
432,260,0.5810
436,260,0.4288
440,260,0.2896
444,260,0.1955
448,260,0.1542
452,260,0.1716
456,260,0.2571
460,260,0.4021
464,260,0.5459
468,260,0.6019
472,260,0.5285
476,260,0.3680
480,260,0.2038
484,260,0.0914
488,260,0.0356
492,260,0.0151
496,260,0.0090
500,260,0.0094
504,260,0.0099
508,260,0.0108
512,260,0.0122
516,260,0.0143
520,260,0.0169
524,260,0.0200
528,260,0.0226
532,260,0.0237
536,260,0.0234
540,260,0.0224
544,260,0.0213
548,260,0.0198
552,260,0.0178
556,260,0.0162
560,260,0.0161
564,260,0.0170
568,260,0.0175
572,260,0.0169
576,260,0.0155
580,260,0.0149
584,260,0.0162
588,260,0.0191
592,260,0.0224
596,260,0.0245
600,260,0.0243
604,260,0.0228
608,260,0.0215
612,260,0.0218
616,260,0.0240
620,260,0.0270
624,260,0.0299
628,260,0.0319
632,260,0.0330
636,260,0.0334
0,261,0.2296
4,261,0.2227
8,261,0.2076
12,261,0.1954
16,261,0.1935
20,261,0.1991
24,261,0.2037
28,261,0.2005
32,261,0.1897
36,261,0.1779
40,261,0.1717
44,261,0.1726
48,261,0.1775
52,261,0.1814
56,261,0.1822
60,261,0.1812
64,261,0.1816
68,261,0.1864
72,261,0.1983
76,261,0.2200
80,261,0.2535
84,261,0.2957
88,261,0.3374
92,261,0.3684
96,261,0.3852
100,261,0.3907
104,261,0.3891
108,261,0.3798
112,261,0.3622
116,261,0.3385
120,261,0.3143
124,261,0.2928
128,261,0.2751
132,261,0.2615
136,261,0.2540
140,261,0.2536
144,261,0.2585
148,261,0.2621
152,261,0.2570
156,261,0.2394
160,261,0.2129
164,261,0.1851
168,261,0.1622
172,261,0.1455
176,261,0.1338
180,261,0.1263
184,261,0.1241
188,261,0.1283
192,261,0.1395
196,261,0.1559
200,261,0.1730
204,261,0.1843
208,261,0.1864
212,261,0.1805
216,261,0.1708
220,261,0.1608
224,261,0.1532
228,261,0.1501
232,261,0.1539
236,261,0.1661
240,261,0.1881
244,261,0.2229
248,261,0.2728
252,261,0.3334
256,261,0.3888
260,261,0.4162
264,261,0.4005
268,261,0.3468
272,261,0.2782
276,261,0.2204
280,261,0.1897
284,261,0.1889
288,261,0.2154
292,261,0.2670
296,261,0.3430
300,261,0.4409
304,261,0.5511
308,261,0.6546
312,261,0.7256
316,261,0.7385
320,261,0.6810
324,261,0.5653
328,261,0.4267
332,261,0.3049
336,261,0.2235
340,261,0.1822
344,261,0.1669
348,261,0.1615
352,261,0.1559
356,261,0.1460
360,261,0.1323
364,261,0.1160
368,261,0.0979
372,261,0.0805
376,261,0.0708
380,261,0.0818
384,261,0.1270
388,261,0.2101
392,261,0.3179
396,261,0.4276
400,261,0.5154
404,261,0.5799
408,261,0.6363
412,261,0.6958
416,261,0.7534
420,261,0.7870
424,261,0.7752
428,261,0.7056
432,261,0.5828
436,261,0.4336
440,261,0.2969
444,261,0.2035
448,261,0.1609
452,261,0.1753
456,261,0.2568
460,261,0.3984
464,261,0.5407
468,261,0.5978
472,261,0.5268
476,261,0.3684
480,261,0.2051
484,261,0.0926
488,261,0.0365
492,261,0.0158
496,261,0.0095
500,261,0.0098
504,261,0.0103
508,261,0.0110
512,261,0.0124
516,261,0.0145
520,261,0.0173
524,261,0.0205
528,261,0.0232
532,261,0.0242
536,261,0.0237
540,261,0.0225
544,261,0.0213
548,261,0.0198
552,261,0.0178
556,261,0.0161
560,261,0.0158
564,261,0.0166
568,261,0.0172
572,261,0.0165
576,261,0.0153
580,261,0.0148
584,261,0.0162
588,261,0.0191
592,261,0.0223
596,261,0.0241
600,261,0.0237
604,261,0.0218
608,261,0.0203
612,261,0.0205
616,261,0.0227
620,261,0.0259
624,261,0.0292
628,261,0.0317
632,261,0.0333
636,261,0.0339
0,262,0.2267
4,262,0.2198
8,262,0.2049
12,262,0.1929
16,262,0.1915
20,262,0.1980
24,262,0.2039
28,262,0.2018
32,262,0.1920
36,262,0.1805
40,262,0.1742
44,262,0.1748
48,262,0.1795
52,262,0.1836
56,262,0.1849
60,262,0.1843
64,262,0.1848
68,262,0.1890
72,262,0.1999
76,262,0.2205
80,262,0.2530
84,262,0.2942
88,262,0.3353
92,262,0.3662
96,262,0.3835
100,262,0.3898
104,262,0.3886
108,262,0.3794
112,262,0.3614
116,262,0.3373
120,262,0.3130
124,262,0.2920
128,262,0.2752
132,262,0.2626
136,262,0.2559
140,262,0.2561
144,262,0.2613
148,262,0.2648
152,262,0.2590
156,262,0.2399
160,262,0.2115
164,262,0.1822
168,262,0.1585
172,262,0.1418
176,262,0.1306
180,262,0.1238
184,262,0.1220
188,262,0.1260
192,262,0.1364
196,262,0.1514
200,262,0.1670
204,262,0.1771
208,262,0.1787
212,262,0.1729
216,262,0.1639
220,262,0.1551
224,262,0.1492
228,262,0.1481
232,262,0.1538
236,262,0.1675
240,262,0.1904
244,262,0.2252
248,262,0.2742
252,262,0.3339
256,262,0.3897
260,262,0.4197
264,262,0.4078
268,262,0.3565
272,262,0.2872
276,262,0.2265
280,262,0.1923
284,262,0.1892
288,262,0.2149
292,262,0.2667
296,262,0.3433
300,262,0.4412
304,262,0.5506
308,262,0.6533
312,262,0.7245
316,262,0.7386
